time,temp,prec
1445,31,0
1446,31,0
1447,32,0
1448,33,0
1449,35,0
1450,37,0
1451,39,0
1452,39,0
1453,39,0
1454,37,0
1455,37,0
1456,35,0
1457,34,0
1458,33,0
1459,29,0
1460,28,0
1461,27,0
1462,29,0
1463,27,0
1464,27,0
1465,26,0
1466,25,0
1467,23,0
1468,21,0
1469,20,0
1470,20,0
1471,26,0
1472,28,0
1473,30,0
1474,32,0
1475,33,0
1476,34,0
1477,36,0
1478,37,0
1479,38,0
1480,37,0
1481,32,0
1482,33,0
1483,32,0
1484,33,0
1485,31,0
1486,32,0
1487,32,0
1488,32,0
1489,32,0
1490,32,0
1491,33,0
1492,33,0
1493,31,0
1494,31,0
1495,34,0
1496,37,0
1497,41,0
1498,45,0
1499,48,0
1500,50,0
1501,54,0
1502,56,0
1503,57,0
1504,55,0
1505,48,0
1506,45,0
1507,42,0
1508,40,0
1509,38,0
1510,36,0
1511,35,0
1512,35,0
1513,35,0
1514,34,0
1515,33,0
1516,34,0
1517,34,0
1518,35,0
1519,41,0
1520,51,0
1521,57,0
1522,64,0
1523,62,0
1524,64,0
1525,63,0
1526,61,0
1527,59,0
1528,57,0
1529,56,0
1530,54,0
1531,52.5,0
1532,52,0
1533,51,0
1534,51,0
1535,51,0
1536,51,0
1537,52,0
1538,51,0
1539,51,0
1540,51,0
1541,52,0
1542,52,0
1543,53.5,0
1544,55,0
1545,55,0
1546,55,0
1547,55.5,0
1548,57,0
1549,58,0
1550,59,0
1551,58.5,0
1552,59.5,0
1553,60,0
1554,60.5,0
1555,61,0
1556,61,0
1557,62,0
1558,61.5,0
1559,62,0.00333333333333
1560,61.75,0.0183333333333
1561,59,0.181666666667
1562,54.5,0.245833333333
1563,53.25,0.0875
1564,53,0.0825
1565,52.3333333333,0.0275
1566,51.5,0
1567,49,0
1568,47,0
1569,49,0
1570,49,0
1571,51,0
1572,52,0
1573,53,0
1574,54,0
1575,53,0
1576,51,0
1577,46,0
1578,42,0
1579,39,0
1580,40,0
1581,39,0
1582,38,0
1583,40.5,0
1584,42,0
1585,40,0
1586,36,0
1587,35,0
1588,36,0
1589,36,0
1590,37,0
1591,41,0
1592,47,0
1593,51,0
1594,53,0
1595,55,0
1596,57,0
1597,58,0
1598,59,0
1599,58,0
1600,57,0
1601,50,0
1602,46,0
1603,42,0
1604,43,0
1605,41,0
1606,37,0
1607,35.25,0
1608,39,0
1609,36,0
1610,35,0
1611,34,0
1612,37,0
1613,37,0
1614,37,0
1615,41,0
1616,45,0
1617,49,0
1618,52,0
1619,55,0
1620,56,0
1621,57,0
1622,57,0
1623,55,0
1624,53,0
1625,51,0
1626,43,0
1627,41,0
1628,39,0
1629,39,0
1630,36,0
1631,33.25,0
1632,34,0
1633,34,0
1634,34,0
1635,33,0
1636,31,0
1637,30,0
1638,29,0
1639,31,0
1640,33,0
1641,35,0
1642,37,0
1643,38,0
1644,38,0
1645,39,0
1646,39,0
1647,38,0
1648,35,0
1649,33,0
1650,31,0
1651,31,0
1652,31,0
1653,30,0
1654,29,0
1655,28.75,0
1656,28,0
1657,27,0
1658,27,0
1659,26,0
1660,26,0
1661,25,0
1662,25,0
1663,26,0
1664,28,0
1665,29,0
1666,31,0
1667,33,0
1668,34,0
1669,35,0
1670,34,0
1671,34,0
1672,33,0
1673,30,0
1674,25,0
1675,27,0
1676,28,0
1677,26,0
1678,26,0
1679,25.5,0
1680,27,0
1681,27,0
1682,26,0
1683,23,0
1684,21,0
1685,20,0
1686,23,0
1687,26,0
1688,29,0
1689,31,0
1690,32,0
1691,35,0
1692,37,0
1693,36,0
1694,36,0
1695,38,0
1696,37,0
1697,35,0
1698,35,0
1699,35,0
1700,34,0
1701,34,0
1702,33,0
1703,33,0
1704,33,0
1705,30.3333333333,0.00333333333333
1706,29,0.00875
1707,28.8,0.01
1708,29,0.0175
1709,28.3333333333,0.025
1710,28,0.025
1711,28.25,0.0125
1712,29,0.01
1713,28.6666666667,0.01
1714,30,0.01
1715,30,0.01
1716,30,0.01
1717,30.25,0.0084375
1718,31,0.006875
1719,30.5,0.0059375
1720,30,0.004375
1721,30,0.0025
1722,29.3333333333,0.000625
1723,29,0
1724,28,0
1725,27,0
1726,25.5,0
1727,24.5,0
1728,24.5,0
1729,22,0
1730,22,0
1731,19,0
1732,18,0
1733,17,0
1734,20,0
1735,24,0
1736,25,0
1737,26,0
1738,27,0
1739,26,0
1740,27,0
1741,27,0
1742,27,0
1743,27,0
1744,26,0
1745,25,0
1746,24.3333333333,0
1747,22.3333333333,0
1748,20,0
1749,19,0
1750,17,0
1751,15,0
1752,15,0
1753,14,0
1754,13,0
1755,12,0
1756,14,0
1757,13,0
